startup_name,legal_name,website,district,city,latitude,longitude,sector,sub_sector,industry,business_model,startup_stage,founded_year,founders,funding_status,total_funding,latest_round,latest_amount,investors,startupTN_registered,dpiit_recognized,incubators,status,verification_level,confidence_score,sources
Nano Technologies Chennai 490,Nano Technologies Chennai 490 Private Limited,https://www.nanotechnologieschennai490.in,Chennai,"T. Nagar, Chennai",13.0827,80.2707,DeepTech,Unmanned Aerial Systems (UAVs),Enterprise Tech,Hardware + Software Maintenance,Seed,2020,Harini Chettiar (Co-Founder & CEO); Nithya Selvam (Co-Founder & CTO),Funded,$2.4M,Angel,$2.4M,AIC-Raise (Atal Incubation Centre - Rathinam); Tamil Nadu Angel Network,false,false,AIC-Raise (Atal Incubation Centre - Rathinam),active,2,70,AIC-Raise (Atal Incubation Centre - Rathinam) (https://aicraise.com)
Electro Battery Chennai 491,Electro Battery Chennai 491 Private Limited,https://www.electrobatterychennai491.in,Chennai,"OMR, Chennai",13.0827,80.2707,EV,Battery Management Systems (BMS),Enterprise Tech,B2B / B2C,Bootstrapped,2021,,Bootstrapped,,Bootstrapped,,,true,true,VIT Technology Business Incubator (VITTBI),active,3,90,VIT Technology Business Incubator (VITTBI) (https://vittbi.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Sustain Solar Chennai 492,Sustain Solar Chennai 492 Private Limited,https://www.sustainsolarchennai492.in,Chennai,"Nungambakkam, Chennai",13.0827,80.2707,ClimateTech,Carbon Sequestration,Enterprise Tech,Carbon Credit Trading,Bootstrapped,2022,David Thirunavukkarasu (Co-Founder & CEO); Syed Sundaram (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST),active,3,88,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST) (https://first.sastra.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Dexter Tutor Chennai 493,Dexter Tutor Chennai 493 Private Limited,,Chennai,"Adyar, Chennai",13.0827,80.2707,EdTech,K-12 STEM Experiential Learning,Enterprise Tech,B2B Institutional LMS,Pre-Series A,2023,Vignesh Babu (Co-Founder & CEO); Arun Subramanian (Co-Founder & CTO),Funded,₹650 Lakhs,Pre-Series A,₹650 Lakhs,Technology Business Incubator @ Kongu Engineering College (TBI@KEC); Tamil Nadu Angel Network,true,false,Technology Business Incubator @ Kongu Engineering College (TBI@KEC),active,2,73,Technology Business Incubator @ Kongu Engineering College (TBI@KEC) (http://www.tbi-kec.org); StartupTN Innovation Mission Registry (https://startuptn.in)
Gene Labs Chennai 494,Gene Labs Chennai 494 Private Limited,https://www.genelabschennai494.in,Chennai,"Velachery, Chennai",13.0827,80.2707,BioTech,Bio-Stimulants,Enterprise Tech,Custom Biotech R&D,Bootstrapped,2024,Muthu Kumar (Co-Founder & CEO); Ganesh Ganesan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Periyar Technology Business Incubator,active,3,88,Periyar Technology Business Incubator (https://periyartbi.org); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Stack Desk Chennai 495,Stack Desk Chennai 495 Private Limited,https://www.stackdeskchennai495.in,Chennai,"Perungudi, Chennai",13.0827,80.2707,SaaS,API Automation,Enterprise Tech,Tiered Enterprise,Bootstrapped,2014,Anand Subramanian (Co-Founder & CEO); Shanmugam Venkataraman (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,TNAU Agri-Business Incubation Society (ABIS-TBI),active,3,95,TNAU Agri-Business Incubation Society (ABIS-TBI) (https://tbitnau.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Care Health Chennai 496,Care Health Chennai 496 Private Limited,https://www.carehealthchennai496.in,Chennai,"Guindy, Chennai",13.0827,80.2707,HealthTech,Point-of-Care Devices,Enterprise Tech,Fee-per-Scan,Seed,,Kavitha Chinnasamy (Co-Founder & CEO); Ananya Chettiar (Co-Founder & CTO),Funded,$9.6M,Angel,$9.6M,Vel Tech Technology Business Incubator; Tamil Nadu Angel Network,false,false,Vel Tech Technology Business Incubator,active,2,70,Vel Tech Technology Business Incubator (https://veltechtbi.com)
Propel Cosmos Chennai 497,Propel Cosmos Chennai 497 Private Limited,https://www.propelcosmoschennai497.in,Chennai,"Tidel Park, Chennai",13.0827,80.2707,SpaceTech,Earth Observation Analytics,Enterprise Tech,Data Subscription (EO),Bootstrapped,2016,Swetha Alagappan (Co-Founder & CEO); Pavithra Chandrasekar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Sathyabama Technology Business Incubator,active,3,95,Sathyabama Technology Business Incubator (https://sathyabama.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
BioAgri Spices Chennai 498,BioAgri Spices Chennai 498 Private Limited,https://www.bioagrispiceschennai498.in,Chennai,"IITM Research Park, Chennai",13.0827,80.2707,Agritech,Precision Farming IoT,Enterprise Tech,Hardware Device + Subscription,Bootstrapped,2017,Vidya Chandrasekar (Co-Founder & CEO); Mohammed Duraisamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,St. Xavier’s Catholic College Innovation Center,active,3,88,St. Xavier’s Catholic College Innovation Center (https://sxcce.edu.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Auto Automation Chennai 499,Auto Automation Chennai 499 Private Limited,https://www.autoautomationchennai499.in,Chennai,"T. Nagar, Chennai",13.0827,80.2707,Manufacturing,Textile Machinery Robotics,Enterprise Tech,Industrial SaaS AMC,Seed,2018,Sneha Kuppusamy (Co-Founder & CEO); Daniel Velusamy (Co-Founder & CTO),Funded,₹200 Lakhs,Seed,₹200 Lakhs,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI); Tamil Nadu Angel Network,true,false,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI),active,3,93,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI) (https://tnjfu.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Royal Brands Chennai 500,Royal Brands Chennai 500 Private Limited,https://www.royalbrandschennai500.in,Chennai,"OMR, Chennai",13.0827,80.2707,Consumer,Regional Snack Brands,Enterprise Tech,Omnichannel Retail,Bootstrapped,2019,Antony Selvam (Co-Founder & CEO); Pradeep Babu (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Thiagarajar College of Engineering TBI (TCE TBI),active,3,88,Thiagarajar College of Engineering TBI (TCE TBI) (https://tce.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Turing Analytics Chennai 501,Turing Analytics Chennai 501 Private Limited,https://www.turinganalyticschennai501.in,Chennai,"Nungambakkam, Chennai",13.0827,80.2707,AI,Edge AI,Enterprise Tech,Enterprise License,Bootstrapped,2020,,Bootstrapped,,Bootstrapped,,,true,true,Nativelead Foundation & Native Angels Network (NAN),active,3,90,Nativelead Foundation & Native Angels Network (NAN) (https://nativelead.org); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cred Banking Chennai 502,Cred Banking Chennai 502 Private Limited,https://www.credbankingchennai502.in,Chennai,"Adyar, Chennai",13.0827,80.2707,FinTech,UPI & Merchant Payments,Enterprise Tech,B2B,Seed,2021,Saravanan Krishnan (Co-Founder & CEO); Deepa Narayanan (Co-Founder & CTO),Funded,$7.199999999999999M,Angel,$7.199999999999999M,TiE Chennai (The Indus Entrepreneurs); Tamil Nadu Angel Network,false,false,TiE Chennai (The Indus Entrepreneurs),active,2,70,TiE Chennai (The Indus Entrepreneurs) (https://chennai.tie.org)
Photon Dynamics Chennai 503,Photon Dynamics Chennai 503 Private Limited,https://www.photondynamicschennai503.in,Chennai,"Velachery, Chennai",13.0827,80.2707,DeepTech,Quantum Cryptography,Enterprise Tech,IP Licensing,Bootstrapped,2022,Sundar Ganesan (Co-Founder & CEO); Meenakshi Murugan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,YourStory Media,active,3,95,YourStory Media (https://yourstory.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Volt Mobility Chennai 504,Volt Mobility Chennai 504 Private Limited,https://www.voltmobilitychennai504.in,Chennai,"Perungudi, Chennai",13.0827,80.2707,EV,Fast Charging Infrastructure,Enterprise Tech,Charging Station Fee,Bootstrapped,2023,Venkatesh Ramasamy (Co-Founder & CEO); Sruthi Chinnasamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,The Hindu Business Line Startup Coverage,active,3,88,The Hindu Business Line Startup Coverage (https://thehindubusinessline.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Carbon Power Chennai 505,Carbon Power Chennai 505 Private Limited,,Chennai,"Guindy, Chennai",13.0827,80.2707,ClimateTech,Plastic Upcycling,Enterprise Tech,EPC + O&M Contract,Pre-Series A,2024,Lakshmi Sridhar (Co-Founder & CEO); Joseph Ramasamy (Co-Founder & CTO),Funded,₹500 Lakhs,Pre-Series A,₹500 Lakhs,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade); Tamil Nadu Angel Network,true,false,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade),active,2,73,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade) (https://www.startupindia.gov.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Skill Ed Chennai 506,Skill Ed Chennai 506 Private Limited,https://www.skilledchennai506.in,Chennai,"Tidel Park, Chennai",13.0827,80.2707,EdTech,College Placement Analytics,Enterprise Tech,Course Subscription,Bootstrapped,2014,Archana Duraisamy (Co-Founder & CEO); Dinesh Muthiah (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Guidance Tamil Nadu (Investment Promotion Agency),active,3,88,Guidance Tamil Nadu (Investment Promotion Agency) (https://investingintamilnadu.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Enzyme Therapeutics Chennai 507,Enzyme Therapeutics Chennai 507 Private Limited,https://www.enzymetherapeuticschennai507.in,Chennai,"IITM Research Park, Chennai",13.0827,80.2707,BioTech,Marine Chitosan & Algae Extracts,Enterprise Tech,Custom Biotech R&D,Bootstrapped,2015,Kavya Natarajan (Co-Founder & CEO); Naveen Balasubramanian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Crescent Innovation & Incubation Council (CIIC),active,3,95,Crescent Innovation & Incubation Council (CIIC) (https://ciic.education); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Stack Flow Chennai 508,Stack Flow Chennai 508 Private Limited,https://www.stackflowchennai508.in,Chennai,"T. Nagar, Chennai",13.0827,80.2707,SaaS,CRM & Sales Tech,Enterprise Tech,B2B,Seed,2016,Farooq Naidu (Co-Founder & CEO); Priya Kuppusamy (Co-Founder & CTO),Funded,$4.8M,Angel,$4.8M,AIC-Raise (Atal Incubation Centre - Rathinam); Tamil Nadu Angel Network,false,false,AIC-Raise (Atal Incubation Centre - Rathinam),active,2,70,AIC-Raise (Atal Incubation Centre - Rathinam) (https://aicraise.com)
Heal Life Chennai 509,Heal Life Chennai 509 Private Limited,https://www.heallifechennai509.in,Chennai,"OMR, Chennai",13.0827,80.2707,HealthTech,Telehealth,Enterprise Tech,B2B SaaS,Bootstrapped,2017,Michael Narayanan (Co-Founder & CEO); Divya Natarajan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,VIT Technology Business Incubator (VITTBI),active,3,95,VIT Technology Business Incubator (VITTBI) (https://vittbi.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Zenith Cosmos Chennai 510,Zenith Cosmos Chennai 510 Private Limited,https://www.zenithcosmoschennai510.in,Chennai,"Nungambakkam, Chennai",13.0827,80.2707,SpaceTech,Space Debris Tracking,Enterprise Tech,Launch as a Service,Bootstrapped,2018,Senthil Pandian (Co-Founder & CEO); Janani Pillai (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST),active,3,88,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST) (https://first.sastra.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Kisan Farm Chennai 511,Kisan Farm Chennai 511 Private Limited,https://www.kisanfarmchennai511.in,Chennai,"Adyar, Chennai",13.0827,80.2707,Agritech,Farm-to-Market Supply Chain,Enterprise Tech,B2B / B2C,Seed,,,Funded,₹50 Lakhs,Seed,₹50 Lakhs,Technology Business Incubator @ Kongu Engineering College (TBI@KEC); Tamil Nadu Angel Network,true,false,Technology Business Incubator @ Kongu Engineering College (TBI@KEC),active,3,88,Technology Business Incubator @ Kongu Engineering College (TBI@KEC) (http://www.tbi-kec.org); StartupTN Innovation Mission Registry (https://startuptn.in)
Apex Automation Chennai 512,Apex Automation Chennai 512 Private Limited,https://www.apexautomationchennai512.in,Chennai,"Velachery, Chennai",13.0827,80.2707,Manufacturing,Smart Packaging Machinery,Enterprise Tech,Industrial SaaS AMC,Bootstrapped,2020,Balaji Muthiah (Co-Founder & CEO); Suresh Krishnan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Periyar Technology Business Incubator,active,3,88,Periyar Technology Business Incubator (https://periyartbi.org); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Daily Organics Chennai 513,Daily Organics Chennai 513 Private Limited,https://www.dailyorganicschennai513.in,Chennai,"Perungudi, Chennai",13.0827,80.2707,Consumer,Ayurvedic & Herbal Wellness D2C,Enterprise Tech,Omnichannel Retail,Bootstrapped,2021,Revathi Palanisamy (Co-Founder & CEO); Praveen Pandian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,TNAU Agri-Business Incubation Society (ABIS-TBI),active,3,95,TNAU Agri-Business Incubation Society (ABIS-TBI) (https://tbitnau.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cognitive Cognition Chennai 514,Cognitive Cognition Chennai 514 Private Limited,https://www.cognitivecognitionchennai514.in,Chennai,"Guindy, Chennai",13.0827,80.2707,AI,Generative AI,Enterprise Tech,B2B SaaS,Seed,2022,Sangeetha Velusamy (Co-Founder & CEO); Raghavan Swaminathan (Co-Founder & CTO),Funded,$2.4M,Angel,$2.4M,Vel Tech Technology Business Incubator; Tamil Nadu Angel Network,false,false,Vel Tech Technology Business Incubator,active,2,70,Vel Tech Technology Business Incubator (https://veltechtbi.com)
Kuber Money Chennai 515,Kuber Money Chennai 515 Private Limited,https://www.kubermoneychennai515.in,Chennai,"Tidel Park, Chennai",13.0827,80.2707,FinTech,InsurTech,Enterprise Tech,B2B2C,Bootstrapped,2023,Harini Pillai (Co-Founder & CEO); Nithya Alagappan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Sathyabama Technology Business Incubator,active,3,95,Sathyabama Technology Business Incubator (https://sathyabama.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Astra Systems Chennai 516,Astra Systems Chennai 516 Private Limited,https://www.astrasystemschennai516.in,Chennai,"IITM Research Park, Chennai",13.0827,80.2707,DeepTech,Advanced Materials,Enterprise Tech,B2B OEM,Bootstrapped,2024,Ibrahim Sundaram (Co-Founder & CEO); Gayathri Sridhar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,St. Xavier’s Catholic College Innovation Center,active,3,88,St. Xavier’s Catholic College Innovation Center (https://sxcce.edu.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Power Charging Chennai 517,Power Charging Chennai 517 Private Limited,,Chennai,"T. Nagar, Chennai",13.0827,80.2707,EV,EV Retrofit Kits,Enterprise Tech,Battery as a Service (BaaS),Pre-Series A,2014,David Murugan (Co-Founder & CEO); Syed Palanisamy (Co-Founder & CTO),Funded,₹350 Lakhs,Pre-Series A,₹350 Lakhs,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI); Tamil Nadu Angel Network,true,false,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI),active,2,73,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI) (https://tnjfu.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Eco Renewables Chennai 518,Eco Renewables Chennai 518 Private Limited,https://www.ecorenewableschennai518.in,Chennai,"OMR, Chennai",13.0827,80.2707,ClimateTech,Bio-CNG & Waste-to-Energy,Enterprise Tech,Industrial Waste Offtake,Bootstrapped,2015,Vignesh Swaminathan (Co-Founder & CEO); Arun Thirunavukkarasu (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Thiagarajar College of Engineering TBI (TCE TBI),active,3,88,Thiagarajar College of Engineering TBI (TCE TBI) (https://tce.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Vidya Class Chennai 519,Vidya Class Chennai 519 Private Limited,https://www.vidyaclasschennai519.in,Chennai,"Nungambakkam, Chennai",13.0827,80.2707,EdTech,K-12 STEM Experiential Learning,Enterprise Tech,B2C / B2B,Bootstrapped,2016,Muthu Chettiar (Co-Founder & CEO); Ganesh Selvam (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Nativelead Foundation & Native Angels Network (NAN),active,3,95,Nativelead Foundation & Native Angels Network (NAN) (https://nativelead.org); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
SynBio Genomics Chennai 520,SynBio Genomics Chennai 520 Private Limited,https://www.synbiogenomicschennai520.in,Chennai,"Adyar, Chennai",13.0827,80.2707,BioTech,Bio-Stimulants,Enterprise Tech,Custom Biotech R&D,Seed,2017,Anand Balasubramanian (Co-Founder & CEO); Shanmugam Naidu (Co-Founder & CTO),Funded,$9.6M,Angel,$9.6M,TiE Chennai (The Indus Entrepreneurs); Tamil Nadu Angel Network,false,false,TiE Chennai (The Indus Entrepreneurs),active,2,70,TiE Chennai (The Indus Entrepreneurs) (https://chennai.tie.org)
Stack Base Chennai 521,Stack Base Chennai 521 Private Limited,https://www.stackbasechennai521.in,Chennai,"Velachery, Chennai",13.0827,80.2707,SaaS,Billing & Invoicing,Enterprise Tech,Freemium SaaS,Bootstrapped,2018,,Bootstrapped,,Bootstrapped,,,true,true,YourStory Media,inactive,3,90,YourStory Media (https://yourstory.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
